id,title,author,source,date,subjects,topic,type,href
s2915,From the Soul: Gladys Knight,Roger St. Pierre,New Musical Express,24 June 1972,['gladys-knight-and-the-pips'],soul,Interview,/Library/SearchLinkRedirect?folder=from-the-soul-gladys-knight
s2916,The Roots of Ike Turner,Colman Andrews,Phonograph Record,July 1972,"['ike-turner', 'ike--tina-turner']",soul,Essay,/Library/SearchLinkRedirect?folder=the-roots-of-ike-turner
s2917,R&B is B(l)ack and Involved,Bob Merlis,Words & Music,July 1972,"['james-brown', 'marvin-gaye', 'donny-hathaway', 'isaac-hayes', 'melvin-van-peebles', 'staple-singers-the']",soul,Comment,/Library/SearchLinkRedirect?folder=rb-is-black-and-involved
s2918,R. Dean Taylor: An Insider's View Of Motown,Larry LeBlanc,Hit Parader,July 1972,['r-dean-taylor'],soul,Interview,/Library/SearchLinkRedirect?folder=r-dean-taylor-an-insiders-view-of-motown
s2919,Nona Hendryx of Liberated Labelle,Lillian Roxon,New York Sunday News,2 July 1972,['labelle'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=nona-hendryx-of-liberated-labelle
s3000,Martha Reeves Goes Solo,Phil Symes,Disc,8 July 1972,['martha-reeves--the-vandellas'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=martha-reeves-goes-solo
s3001,Jackson 5: Black and Talented,Lillian Roxon,New York Sunday News,9 July 1972,['jackson-5-the'],soul,Report,/Library/SearchLinkRedirect?folder=jackson-5-black-and-talented
s3002,The Impressions,Roger St. Pierre,New Musical Express,15 July 1972,['impressions-the'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=the-impressions-5
s3003,Love Unlimited Bring Deep Soul to Britain,Roger St. Pierre,New Musical Express,15 July 1972,"['love-unlimited', 'barry-white']",soul,Interview,/Library/SearchLinkRedirect?folder=love-unlimited-bring-deep-soul-to-britain
s3004,Personal Recollection: Clyde McPhatter & the Drifter Years,Jerry Wexler,Rolling Stone,20 July 1972,"['billy-ward-and-the-dominoes', 'drifters-the', 'clyde-mcphatter']",soul,Memoir,/Library/SearchLinkRedirect?folder=personal-recollection-clyde-mcphatter--the-drifter-years
s3005,Above Average White Band,Andrew Tyler,Disc,22 July 1972,['average-white-band'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=above-average-white-band
s3006,Making an Impression,Phil Symes,Disc,22 July 1972,['impressions-the'],soul,Interview,/Library/SearchLinkRedirect?folder=making-an-impression
s3007,Billy Preston: Man at the Top,Andrew Tyler,Disc,29 July 1972,['billy-preston'],soul,Interview,/Library/SearchLinkRedirect?folder=billy-preston-man-at-the-top
s3008,"Not Only Sly, But Sometimes Just Plain Damn Evasive",Roy Carr,New Musical Express,29 July 1972,['sly--the-family-stone'],soul,Interview,/Library/SearchLinkRedirect?folder=not-only-sly-but-sometimes-just-plain-damn-evasive
s3009,"Swamp Dogg: ""Maybe I'm doomed to obscurity."" The Jerry William, Jr. Story — the R&B Genius Nobody Knows",Bob Merlis,Words & Music,August 1972,['swamp-dogg'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=swamp-dogg-maybe-im-doomed-to-obscurity-the-jerry-william-jr-story--the-rb-genius-nobody-knows
s3010,Roberta Flack: Young Gifted and Black,James Johnson,New Musical Express,5 August 1972,['roberta-flack'],soul,Interview,/Library/SearchLinkRedirect?folder=roberta-flack-young-gifted-and-black
s3011,Curtis Mayfield: Super Fly (Curtom),Robin Katz,Disc,12 August 1972,['curtis-mayfield'],soul,Review,/Library/SearchLinkRedirect?folder=curtis-mayfield-isuper-flyi-curtom
s3012,Flack and Beautiful,Phil Symes,Disc,12 August 1972,['roberta-flack'],soul,Interview,/Library/SearchLinkRedirect?folder=flack-and-beautiful
s3013,Sam Cooke: Who Remembers Him Now?,Roger St. Pierre,New Musical Express,19 August 1972,['sam-cooke'],soul,Retrospective,/Library/SearchLinkRedirect?folder=sam-cooke-who-remembers-him-now
s3014,The Ohio Players,John Abbey,Blues & Soul,25 August 1972,['ohio-players-the'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=the-ohio-players
s3015,Bill Withers: Leanin' On Bill Withers,Phil Symes,Disc,26 August 1972,['bill-withers'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=bill-withers-leanin-on-bill-withers
s3016,"Aretha Franklin: Amazing Grace (Atlantic SD 2-906 0996, £3.69)",Andrew Tyler,Disc,26 August 1972,"['rev-james-cleveland', 'aretha-franklin']",soul,Review,/Library/SearchLinkRedirect?folder=aretha-franklin-iamazing-gracei-atlantic-sd-2-906-0996-369
s3017,Spotlighting the Man: Bobby Blue Bland,Colman Andrews,Phonograph Record,September 1972,['bobby-blue-bland'],soul,Comment,/Library/SearchLinkRedirect?folder=spotlighting-the-man-bobby-blue-bland
s3018,Thelma Houston: Happy Houston,Robin Katz,Disc,2 September 1972,['thelma-houston'],soul,Interview,/Library/SearchLinkRedirect?folder=thelma-houston-happy-houston
s3019,James Brown: There It Is (Polydor),Ian MacDonald,New Musical Express,2 September 1972,['james-brown'],soul,Review,/Library/SearchLinkRedirect?folder=james-brown-ithere-it-isi-polydor
s3100,"Johnny Otis, Shuggie Otis: 100 Club, London",Charles Shaar Murray,New Musical Express,2 September 1972,"['johnny-otis', 'shuggie-otis']",soul,Live Review,/Library/SearchLinkRedirect?folder=johnny-otis-shuggie-otis-100-club-london
s3101,Roberta Flack: Sounds for Saturday (BBC-2),John Abbey,Blues & Soul,8 September 1972,['roberta-flack'],soul,Film/DVD Review,/Library/SearchLinkRedirect?folder=roberta-flack-isounds-for-saturdayi-bbc-2
s3102,Donny Hathaway: Everything Is Everything (Atlantic K40063),Penny Valentine,Sounds,9 September 1972,['donny-hathaway'],soul,Review,/Library/SearchLinkRedirect?folder=donny-hathaway-ieverything-is-everythingi-atlantic-k40063
s3103,Ray Charles: A Message From The People (Probe SPB 1060),Penny Valentine,Sounds,9 September 1972,['ray-charles'],soul,Review,/Library/SearchLinkRedirect?folder=ray-charles-ia-message-from-the-peoplei-probe-spb-1060
s3104,Doris Troy: Soul/Gospel on T.V.,David Nathan,Blues & Soul,22 September 1972,['doris-troy'],soul,Film/DVD/TV Review,/Library/SearchLinkRedirect?folder=doris-troy-soulgospel-on-tv
s3105,Al Green: Al Never Forgets,Phil Symes,Disc,30 September 1972,['al-green'],soul,Interview,/Library/SearchLinkRedirect?folder=al-green-al-never-forgets
s3106,"Toussaint: Life, Love And Faith",Pete Wingfield,Let It Rock,October 1972,['allen-toussaint'],soul,Review,/Library/SearchLinkRedirect?folder=toussaint-ilife-love-and-faithi
s3107,Bobby Womack: Preacher Bobby's Hour-Long Sermon,Robin Katz,Disc,7 October 1972,['bobby-womack'],soul,Interview,/Library/SearchLinkRedirect?folder=bobby-womack-preacher-bobbys-hour-long-sermon
s3108,"Jackie Wilson, The Marvels, Black Faith: Rainbow Theatre, London",David Nathan,Disc,14 October 1972,"['jackie-wilson', 'marvels-the']",soul,Live Review,/Library/SearchLinkRedirect?folder=jackie-wilson-the-marvels-black-faith-rainbow-theatre-london
s3109,Thelma Houston: Thelma waits...,Robin Katz,Disc,21 October 1972,['thelma-houston'],soul,Interview,/Library/SearchLinkRedirect?folder=thelma-houston-thelma-waits
s3110,The O'Jays: Back Stabbers (Philadelphia International); Harold Melvin and the Bluenotes: I Miss You (Philadelphia International),Danny Goldberg,Rolling Stone,26 October 1972,"['harold-melvin--the-blue-notes', 'ojays']",soul,Review,/Library/SearchLinkRedirect?folder=the-ojays-iback-stabbersi-philadelphia-international-harold-melvin-and-the-bluenotes-ii-miss-youi-philadelphia-international
s3111,Chairmen of the Board: Long Wait for a seat on the Board,Roger St. Pierre,New Musical Express,28 October 1972,['chairmen-of-the-board'],soul,Report,/Library/SearchLinkRedirect?folder=chairmen-of-the-board-long-wait-for-a-seat-on-the-board
s3112,Gladys and Pips — been together now for 20 years,Robin Katz,Disc,28 October 1972,['gladys-knight-and-the-pips'],soul,Profile,/Library/SearchLinkRedirect?folder=gladys-and-pips--been-together-now-for-20-years
s3113,"David Bowie & the Spiders from Mars, Phlorescent Leech and Eddie, Sylvester: Winterland, San Francisco CA",Philip Elwood,The San Francisco Examiner,28 October 1972,"['david-bowie', 'flo--eddie', 'sylvester']",soul,Live Review,/Library/SearchLinkRedirect?folder=david-bowie--the-spiders-from-mars-phlorescent-leech-and-eddie-sylvester-winterland-san-francisco-ca
s3114,The Black-Latin-Jazz-Rock-Vocal Bands,Vernon Gibbs,Soul Sounds,November 1972,"['earth-wind--fire', 'funkadelic', 'kool-and-the-gang', 'mandrill', 'osibisa', 'war', 'malo']",soul,Profile,/Library/SearchLinkRedirect?folder=the-black-latin-jazz-rock-vocal-bands
s3115,Al Green,Glenn O'Brien,Interview,November 1972,['al-green'],soul,Interview,/Library/SearchLinkRedirect?folder=al-green-4
s3116,The Staple Singers: Pop Staples Looks Back,Bob Merlis,Words & Music,November 1972,['staple-singers-the'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=the-staple-singers-pop-staples-looks-back
s3117,The Jackson 5: Jacksons Fly In,Robin Katz,Record Mirror,4 November 1972,['jackson-5-the'],soul,Report,/Library/SearchLinkRedirect?folder=the-jackson-5-jacksons-fly-in
s3118,Stylistics' Soulful Romance,Phil Symes,Disc,4 November 1972,['stylistics-the'],soul,Interview,/Library/SearchLinkRedirect?folder=stylistics-soulful-romance
s3119,Night Affair with Jerry Butler,Phil Symes,Disc,4 November 1972,['jerry-butler'],soul,Interview,/Library/SearchLinkRedirect?folder=night-affair-with-jerry-butler
s3200,On Tour With The Jackson 5,Robin Katz,Record Mirror,11 November 1972,['jackson-5-the'],soul,Report,/Library/SearchLinkRedirect?folder=on-tour-with-the-jackson-5
s3201,Lots of Sunshine for Bill Withers,Phil Symes,Disc,11 November 1972,['bill-withers'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=lots-of-sunshine-for-bill-withers
s3202,The Jackson 5: Caroline Boucher Meets The Father Of A Phenomena,Caroline Boucher,Disc,11 November 1972,['jackson-5-the'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=the-jackson-5-caroline-boucher-meets-the-father-of-a-phenomena
s3203,Dennis Coffey: The White Soul Guitar,Phil Symes,Disc,11 November 1972,['dennis-coffey'],soul,Profile,/Library/SearchLinkRedirect?folder=dennis-coffey-ithei-white-soul-guitar
s3204,"The Jackson Five: The Talk of the Town, London",Caroline Boucher,Disc,11 November 1972,['jackson-5-the'],soul,Live Review,/Library/SearchLinkRedirect?folder=the-jackson-five-the-talk-of-the-town-london
s3205,"Tower of Power: Whisky a Go Go, Los Angeles CA",Richard Cromelin,Los Angeles Times,11 November 1972,['tower-of-power'],soul,Live Review,/Library/SearchLinkRedirect?folder=tower-of-power-whisky-a-go-go-los-angeles-ca
s3206,"Johnny Nash, Billy Paul: The Bitter End, New York NY",Ian Dove,The New York Times,17 November 1972,"['johnny-nash', 'billy-paul']",soul,Live Review,/Library/SearchLinkRedirect?folder=johnny-nash-billy-paul-the-bitter-end-new-york-ny
s3207,The Jackson 5: Don't Treat Them Like Children!,Robin Katz,Record Mirror,18 November 1972,['jackson-5-the'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=the-jackson-5-dont-treat-them-like-children
s3208,Curtis the Crusader,Roy Carr,New Musical Express,18 November 1972,['curtis-mayfield'],soul,Interview,/Library/SearchLinkRedirect?folder=curtis-the-crusader
s3209,Rockin' Chair,Michael Lydon,Fusion,December 1972,['ray-charles'],soul,Memoir,/Library/SearchLinkRedirect?folder=rockin-chair
s3210,Gladys Knight: Gladys v Motown,Robin Katz,Record Mirror,5 December 1972,['gladys-knight-and-the-pips'],soul,Report,/Library/SearchLinkRedirect?folder=gladys-knight-gladys-v-motown
s3211,Millie Jackson: Millie's Mojo Soul,Roger St. Pierre,New Musical Express,9 December 1972,['millie-jackson'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=millie-jackson-millies-mojo-soul
s3212,Millie Jackson: Millie Jackson (Mojo),Richard Williams,Melody Maker,9 December 1972,['millie-jackson'],soul,Review,/Library/SearchLinkRedirect?folder=millie-jackson-imillie-jacksoni-mojo
s3213,Bill Withers: The Raggety Genius,Robin Katz,Disc,9 December 1972,['bill-withers'],soul,Interview,/Library/SearchLinkRedirect?folder=bill-withers-the-raggety-genius-
s3214,The Jackson 5 et al: Saving the Children,Robin Katz,Record Mirror,15 December 1972,['jackson-5-the'],soul,Report,/Library/SearchLinkRedirect?folder=the-jackson-5-iet-ali-saving-the-children
s3215,Hitler's part in the rise of the Temps,Phil Symes,Disc,13 January 1973,['temptations-the'],soul,Interview,/Library/SearchLinkRedirect?folder=hitlers-part-in-the-rise-of-the-temps
s3216,Stevie Wonder: Talking Book (Tamla),Ian MacDonald,New Musical Express,13 January 1973,['stevie-wonder'],soul,Review,/Library/SearchLinkRedirect?folder=stevie-wonder-italking-booki-tamla
s3217,Marvin Gaye: Trouble Man (Tamla Motown),Roy Carr,New Musical Express,13 January 1973,['marvin-gaye'],soul,Review,/Library/SearchLinkRedirect?folder=marvin-gaye-itrouble-mani-tamla-motown
s3218,Billy Paul,John Abbey,Blues & Soul,19 January 1973,['billy-paul'],soul,Interview,/Library/SearchLinkRedirect?folder=billy-paul-2
s3219,Valerie Simpson: Valerie Simpson (Tamla-Motown),Ian MacDonald,New Musical Express,20 January 1973,['valerie-simpson'],soul,Review,/Library/SearchLinkRedirect?folder=valerie-simpson-ivalerie-simpsoni-tamla-motown
s3300,Archie Bell & the Drells: Here I Go Again (Atlantic),Roger St. Pierre,New Musical Express,20 January 1973,['archie-bell-and-the-drells'],soul,Review,/Library/SearchLinkRedirect?folder=archie-bell--the-drells-ihere-i-go-againi-atlantic
s3301,Stevie Wonder: Talking Book (Motown),John Swenson,The Village Voice,25 January 1973,['stevie-wonder'],soul,Review,/Library/SearchLinkRedirect?folder=stevie-wonder-italking-booki-motown
s3302,Claudia Lennear: Brown Sugar Lady,Andrew Tyler,Disc,27 January 1973,['claudia-lennear'],soul,Interview,/Library/SearchLinkRedirect?folder=claudia-lennear-brown-sugar-lady
s3303,Billy Paul: Nostalgic Chart Topper For Paul,Roger St. Pierre,New Musical Express,27 January 1973,['billy-paul'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=billy-paul-nostalgic-chart-topper-for-paul
s3304,How NOT to interview the Jackson 5!,Robin Katz,Record Mirror,3 February 1973,['jackson-5-the'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=how-not-to-interview-the-jackson-5
s3305,O'Jays are Okay,Richard Williams,Melody Maker,10 February 1973,['ojays'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=ojays-are-okay
s3306,"Stevie Wonder: ""Hah-the boy is getting MILITANT! You get back to 'Fingertips' now!""",Chris Welch,Melody Maker,10 February 1973,['stevie-wonder'],soul,Interview,/Library/SearchLinkRedirect?folder=stevie-wonder-hah-the-boy-is-getting-militant-you-get-back-to-fingertips-now
s3307,"Wattstax (dir. Mel Stuart, Stax)",Richard Williams,Melody Maker,10 February 1973,"['rance-allen', 'bar-kays-the', 'isaac-hayes', 'albert-king', 'staple-singers-the', 'little-johnny-taylor', 'carla-thomas', 'rufus-thomas', 'luther-ingram']",soul,Film/DVD/TV Review,/Library/SearchLinkRedirect?folder=iwattstaxi-dir-mel-stuart-stax
s3308,War: The World Is A Ghetto (LA LAS 29400),uncredited writer,Blues & Soul,16 February 1973,['war'],soul,Review,/Library/SearchLinkRedirect?folder=war-ithe-world-is-a-ghettoi-la-las-29400
s3309,Billy Paul: 360 Degrees Of Billy Paul (Epic 653S1),uncredited writer,Blues & Soul,16 February 1973,['billy-paul'],soul,Review,/Library/SearchLinkRedirect?folder=billy-paul-i360-degrees-of-billy-pauli-epic-653s1
s3310,Harold Melvin & The Blue Notes: Harold Melvin & The Blue Notes (CBS 65350 £2.29),uncredited writer,Blues & Soul,16 February 1973,['harold-melvin--the-blue-notes'],soul,Review,/Library/SearchLinkRedirect?folder=harold-melvin--the-blue-notes-iharold-melvin--the-blue-notesi-cbs-65350-229
s3311,Millie Jackson: Millie Jackson (Mojo Select 2918.005 £2.00),John Abbey,Blues & Soul,16 February 1973,['millie-jackson'],soul,Review,/Library/SearchLinkRedirect?folder=millie-jackson-imillie-jacksoni-mojo-select-2918005-200
s3312,Timmy Thomas: 'Why Can't We Live Together'/'Funky Me' (Glades 2027.012),John Abbey,Blues & Soul,16 February 1973,['timmy-thomas'],soul,Review,/Library/SearchLinkRedirect?folder=timmy-thomas-why-cant-we-live-togetherfunky-me-glades-2027012
s3313,"Stevie Wonder: Carnegie Hall, New York",Vicki Wickham,Melody Maker,17 February 1973,['stevie-wonder'],soul,Live Review,/Library/SearchLinkRedirect?folder=stevie-wonder-carnegie-hall-new-york
s3314,Stevie Wonder: The New Wonder Ingredient,Tony Norman,New Musical Express,17 February 1973,['stevie-wonder'],soul,Interview,/Library/SearchLinkRedirect?folder=stevie-wonder-the-new-wonder-ingredient
s3315,The O'Jays,Roger St. Pierre,New Musical Express,24 February 1973,['ojays'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=the-ojays-2
s3316,Timmy Thomas: Tomorrow's Golden Oldie,Richard Williams,Melody Maker,24 February 1973,['timmy-thomas'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=timmy-thomas-tomorrows-golden-oldie
s3317,Miles Davis: On the Corner (Columbia),Colman Andrews,Creem,March 1973,['miles-davis'],soul,Review,/Library/SearchLinkRedirect?folder=miles-davis-ion-the-corneri-columbia
s3318,Timmy Thomas: The One Man Band,John Abbey,Blues & Soul,2 March 1973,['timmy-thomas'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=timmy-thomas-the-one-man-band
s3319,"Average White Band: Average, Who Says So?",Martin Hayman,Sounds,3 March 1973,['average-white-band'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=average-white-band-average-who-says-so
s3400,The Timmy Thomas One-Man Show...,Roger St. Pierre,New Musical Express,3 March 1973,['timmy-thomas'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=the-timmy-thomas-one-man-show
s3401,Things Go Better With Coke: Curtis Mayfield's Superfly soundtrack,Charles Shaar Murray,New Musical Express,3 March 1973,['curtis-mayfield'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=things-go-better-with-coke-curtis-mayfields-isuperflyi-soundtrack
s3402,"Average White Band: Marquee, London",Martin Hayman,Sounds,3 March 1973,['average-white-band'],soul,Live Review,/Library/SearchLinkRedirect?folder=average-white-band-marquee-london
s3403,"Stevie Wonder: Civic Auditorium, Santa Monica CA",Richard Cromelin,Los Angeles Times,7 March 1973,"['stevie-wonder', 'azteca']",soul,Live Review,/Library/SearchLinkRedirect?folder=stevie-wonder-civic-auditorium-santa-monica-ca
s3404,When Temptation Got The Best Of Eddie Kendricks,Phil Symes,Disc,10 March 1973,['eddie-kendricks'],soul,Interview,/Library/SearchLinkRedirect?folder=when-temptation-got-the-best-of-eddie-kendricks
s3405,Gladys Knight and the Pips: Help Me Make It Through The Night (Tamla Motown),Roger St. Pierre,New Musical Express,10 March 1973,['gladys-knight-and-the-pips'],soul,Review,/Library/SearchLinkRedirect?folder=gladys-knight-and-the-pips-ihelp-me-make-it-through-the-nighti-tamla-motown-
s3406,"James Brown: Rainbow Theatre, London",Martin Hayman,Sounds,10 March 1973,['james-brown'],soul,Live Review,/Library/SearchLinkRedirect?folder=james-brown-rainbow-theatre-london-2
s3407,Billy Paul: Brown Baby,Robin Katz,Disc,17 March 1973,['billy-paul'],soul,Interview,/Library/SearchLinkRedirect?folder=billy-paul-brown-baby
s3408,"Al Green: Philharmonic Hall, New York NY",Ian Dove,The New York Times,20 March 1973,['al-green'],soul,Live Review,/Library/SearchLinkRedirect?folder=al-green-philharmonic-hall-new-york-ny
s3409,"It's a Beautiful Day, Sylvester & the Hot Band: Civic Auditorium, Santa Monica CA",Richard Cromelin,Los Angeles Times,30 March 1973,"['sylvester', 'its-a-beautiful-day']",soul,Live Review,/Library/SearchLinkRedirect?folder=its-a-beautiful-day-sylvester--the-hot-band-civic-auditorium-santa-monica-ca
s3410,"Following Darling David, it's the Temptations Sensation",Roger St. Pierre,New Musical Express,31 March 1973,['temptations-the'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=following-darling-david-its-the-temptations-sensation
s3411,Jerry Butler: Everything's Copa-setic,Wayne Robins,Creem,April 1973,['jerry-butler'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=jerry-butler-everythings-copa-setic
s3412,"Average White Band: Marquee, London",Andrew Tyler,Disc,7 April 1973,['average-white-band'],soul,Live Review,/Library/SearchLinkRedirect?folder=average-white-band-marquee-london-2
s3413,"Curtis Mayfield, Taj Mahal: Philharmonic Hall, New York NY",Ian Dove,The New York Times,9 April 1973,"['curtis-mayfield', 'taj-mahal']",soul,Live Review,/Library/SearchLinkRedirect?folder=curtis-mayfield-taj-mahal-philharmonic-hall-new-york-ny
s3414,Joe South: A Look Inside (Capitol),John Swenson,The Village Voice,12 April 1973,['joe-south'],soul,Review,/Library/SearchLinkRedirect?folder=joe-south-ia-look-insidei-capitol
s3415,Are You Reggae For Don Covay?,Roger St. Pierre,New Musical Express,21 April 1973,['don-covay'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=are-you-reggae-for-don-covay
s3416,'Neither One of Us': Gladys Knight and the Pips,Paul Gambaccini,Rolling Stone,10 May 1973,['gladys-knight-and-the-pips'],soul,Interview,/Library/SearchLinkRedirect?folder=neither-one-of-us-gladys-knight-and-the-pips
s3417,Gil Scott-Heron: Pieces Of A Man (Philips 6369 415),Roger St. Pierre,New Musical Express,12 May 1973,['gil-scott-heron'],soul,Review,/Library/SearchLinkRedirect?folder=gil-scott-heron-ipieces-of-a-mani-philips-6369-415
s3418,"No stop for Old Smokey, all ready to go",Roy Carr,New Musical Express,12 May 1973,"['miracles-the', 'smokey-robinson--the-miracles', 'smokey-robinson']",soul,Interview,/Library/SearchLinkRedirect?folder=no-stop-for-old-smokey-all-ready-to-go
s3419,Tina Turner: Get Your Eyes Off... and Listen,Roy Carr,New Musical Express,26 May 1973,['ike--tina-turner'],soul,Interview,/Library/SearchLinkRedirect?folder=tina-turner-get-your-eyes-off-and-listen
s3500,Gladys Knight & The Pips: A Day With Miss Knight,James Johnson,New Musical Express,2 June 1973,['gladys-knight-and-the-pips'],soul,Interview,/Library/SearchLinkRedirect?folder=gladys-knight--the-pips-a-day-with-miss-knight
s3501,Bobby Womack and Peace: Across 110th Street (UAS 29451),Martin Hayman,Sounds,2 June 1973,['bobby-womack'],soul,Review,/Library/SearchLinkRedirect?folder=bobby-womack-and-peace-iacross-110th-streeti-uas-29451
s3502,The Jackson 5: Papa Joe's Family Music Plan...,Robin Katz,Record Mirror,2 June 1973,['jackson-5-the'],soul,Interview,/Library/SearchLinkRedirect?folder=the-jackson-5-papa-joes-family-music-plan
s3503,Detroit Spinners: Memories of the Brown Beatles,Roger St. Pierre,New Musical Express,9 June 1973,"['thom-bell', 'spinners-the']",soul,Report and Interview,/Library/SearchLinkRedirect?folder=detroit-spinners-memories-of-the-brown-beatles
s3504,"Sly & the Family Stone: Fresh (Epic Records KE 32134, $5.98)",Ian Dove,The New York Times,13 June 1973,['sly--the-family-stone'],soul,Review,/Library/SearchLinkRedirect?folder=sly--the-family-stone-ifreshi-epic-records-ke-32134-598
s3505,"The Temptations, the Stylistics: Oakland Coliseum, Oakland CA",Philip Elwood,The San Francisco Examiner,16 June 1973,"['stylistics-the', 'temptations-the']",soul,Live Review,/Library/SearchLinkRedirect?folder=the-temptations-the-stylistics-oakland-coliseum-oakland-ca
s3506,Let's Hear a Scream For the Jackson Five,Lillian Roxon,New York Sunday News,17 June 1973,"['jermaine-jackson', 'jackson-5-the']",soul,Profile,/Library/SearchLinkRedirect?folder=lets-hear-a-scream-for-the-jackson-five
s3507,"Singles: 'Pillow Talk', Sylvia (Sylvia Robinson & Michael Burton) Vibration 521 (All Platinum)",Paul Gambaccini,Rolling Stone,21 June 1973,['sylvia-robinson'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=singles-pillow-talk-sylvia-sylvia-robinson--michael-burton-vibration-521-all-platinum
s3508,J5 Kick Harder Than Ever: Jackson Five: Skywriter (Tamla-Motown),Nick Kent,New Musical Express,23 June 1973,['jackson-5-the'],soul,Review,/Library/SearchLinkRedirect?folder=j5-kick-harder-than-ever-jackson-five-iskywriteri-tamla-motown
s3509,Bill Withers: Live At Carnegie Hall (A&M — double album),Nick Kent,New Musical Express,23 June 1973,['bill-withers'],soul,Review,/Library/SearchLinkRedirect?folder=bill-withers-ilive-at-carnegie-halli-am--double-album
s3510,First Choice: A return of Choice ladies to the scene,Phil Symes,Disc,23 June 1973,['first-choice'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=first-choice-a-return-of-choice-ladies-to-the-scene
s3511,Gladys Knight & the Pips: Neither One Of Us (Tamla Motown),James Johnson,New Musical Express,23 June 1973,['gladys-knight-and-the-pips'],soul,Review,/Library/SearchLinkRedirect?folder=gladys-knight--the-pips-ineither-one-of-usi-tamla-motown
s3512,Jimmy Helms: Helms In Need Of A Direction,Roger St. Pierre,New Musical Express,30 June 1973,['jimmy-helms'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=jimmy-helms-helms-in-need-of-a-direction
s3513,Sylvia Robinson: Not So Much A Debut For Sylvia,Phil Symes,Disc,30 June 1973,['sylvia-robinson'],soul,Interview,/Library/SearchLinkRedirect?folder=sylvia-robinson-not-so-much-a-debut-for-sylvia
s3514,Marking Time with Funkadelic — an interview with George Clinton,Vernon Gibbs,Soul Sounds,July 1973,"['funkadelic', 'parliament']",soul,Interview,/Library/SearchLinkRedirect?folder=marking-time-with-funkadelic--an-interview-with-george-clinton
s3515,"Dr. John: 'Right Place, Wrong Time' (Atco 6914)",Paul Gambaccini,Rolling Stone,5 July 1973,['dr-john'],soul,Interview,/Library/SearchLinkRedirect?folder=dr-john-right-place-wrong-time-atco-6914
s3516,"Roberta Flack, War: Shea Stadium, Queens, New York NY",Ian Dove,The New York Times,6 July 1973,"['roberta-flack', 'war']",soul,Live Review,/Library/SearchLinkRedirect?folder=roberta-flack-war-shea-stadium-queens-new-york-ny
s3517,"Sylvester & the Hot Band: Whisky a Go Go, Los Angeles CA",Richard Cromelin,Los Angeles Times,6 July 1973,['sylvester'],soul,Live Review,/Library/SearchLinkRedirect?folder=sylvester--the-hot-band-whisky-a-go-go-los-angeles-ca
s3518,"Dr. John, Allen Toussaint, the Meters: Rainbow Theatre, London",Nick Kent,New Musical Express,7 July 1973,"['dr-john', 'meters-the', 'allen-toussaint']",soul,Live Review,/Library/SearchLinkRedirect?folder=dr-john-allen-toussaint-the-meters-rainbow-theatre-london
s3519,Dr. John's Casebook,Roy Carr,New Musical Express,7 July 1973,['dr-john'],soul,Interview,/Library/SearchLinkRedirect?folder=dr-johns-casebook
s3600,"Sly & The Family Stone, Leslie West's Wild West Show: Louis Armstrong Memorial Stadium, Flushing Meadows, Queens NY",Ian Dove,The New York Times,10 July 1973,"['sly--the-family-stone', 'leslie-west']",soul,Live Review,/Library/SearchLinkRedirect?folder=sly--the-family-stone-leslie-wests-wild-west-show-louis-armstrong-memorial-stadium-flushing-meadows-queens-ny
s3601,The Soft-Sell World of Al Green,Lillian Roxon,New York Sunday News,15 July 1973,['al-green'],soul,Interview,/Library/SearchLinkRedirect?folder=the-soft-sell-world-of-al-green
s3602,Bobby Womack Says He Could Be a Superstar,Vernon Gibbs,Rolling Stone,19 July 1973,['bobby-womack'],soul,Interview,/Library/SearchLinkRedirect?folder=bobby-womack-says-he-could-be-a-superstar
